Bank_code,Period,Item,Scenario,AMOUNT
0SK1ILSPWNVBNQWU0W18,201612,993429,2,-2
0SK1ILSPWNVBNQWU0W18,201612,993429,3,-2
0SK1ILSPWNVBNQWU0W18,201312,993430,1,0
0SK1ILSPWNVBNQWU0W18,201412,993430,2,0
0SK1ILSPWNVBNQWU0W18,201412,993430,3,0
0SK1ILSPWNVBNQWU0W18,201512,993430,2,0
0SK1ILSPWNVBNQWU0W18,201512,993430,3,0
0SK1ILSPWNVBNQWU0W18,201612,993430,2,0
0SK1ILSPWNVBNQWU0W18,201612,993430,3,0
0SK1ILSPWNVBNQWU0W18,201312,993431,1,0
0SK1ILSPWNVBNQWU0W18,201412,993431,2,0
0SK1ILSPWNVBNQWU0W18,201412,993431,3,0
0SK1ILSPWNVBNQWU0W18,201512,993431,2,0
0SK1ILSPWNVBNQWU0W18,201512,993431,3,0
0SK1ILSPWNVBNQWU0W18,201612,993431,2,0
0SK1ILSPWNVBNQWU0W18,201612,993431,3,0
0SK1ILSPWNVBNQWU0W18,201312,993432,1,2933
0SK1ILSPWNVBNQWU0W18,201412,993432,2,3015.2883074
0SK1ILSPWNVBNQWU0W18,201412,993432,3,2903.0294716
0SK1ILSPWNVBNQWU0W18,201512,993432,2,3091.6744447
0SK1ILSPWNVBNQWU0W18,201512,993432,3,2777.5002427
0SK1ILSPWNVBNQWU0W18,201612,993432,2,3165.9768938
0SK1ILSPWNVBNQWU0W18,201612,993432,3,2619.9985762
0SK1ILSPWNVBNQWU0W18,201312,993433,1,703
0SK1ILSPWNVBNQWU0W18,201412,993433,2,706
0SK1ILSPWNVBNQWU0W18,201412,993433,3,703
0SK1ILSPWNVBNQWU0W18,201512,993433,2,718
0SK1ILSPWNVBNQWU0W18,201512,993433,3,710
0SK1ILSPWNVBNQWU0W18,201612,993433,2,729
0SK1ILSPWNVBNQWU0W18,201612,993433,3,719
0SK1ILSPWNVBNQWU0W18,201312,993434,1,21740
0SK1ILSPWNVBNQWU0W18,201412,993434,2,21808
0SK1ILSPWNVBNQWU0W18,201412,993434,3,22510
0SK1ILSPWNVBNQWU0W18,201512,993434,2,21841
0SK1ILSPWNVBNQWU0W18,201512,993434,3,23189
0SK1ILSPWNVBNQWU0W18,201612,993434,2,21877
0SK1ILSPWNVBNQWU0W18,201612,993434,3,23349
0SK1ILSPWNVBNQWU0W18,201312,993435,1,152
0SK1ILSPWNVBNQWU0W18,201412,993435,2,0
0SK1ILSPWNVBNQWU0W18,201412,993435,3,0
0SK1ILSPWNVBNQWU0W18,201512,993435,2,0
0SK1ILSPWNVBNQWU0W18,201512,993435,3,0
0SK1ILSPWNVBNQWU0W18,201612,993435,2,0
0SK1ILSPWNVBNQWU0W18,201612,993435,3,0
0SK1ILSPWNVBNQWU0W18,201312,993436,1,0
0SK1ILSPWNVBNQWU0W18,201412,993436,2,0
0SK1ILSPWNVBNQWU0W18,201412,993436,3,0
0SK1ILSPWNVBNQWU0W18,201512,993436,2,0
0SK1ILSPWNVBNQWU0W18,201512,993436,3,0
0SK1ILSPWNVBNQWU0W18,201612,993436,2,0
0SK1ILSPWNVBNQWU0W18,201612,993436,3,0
0SK1ILSPWNVBNQWU0W18,201312,993437,1,0
0SK1ILSPWNVBNQWU0W18,201412,993437,2,0
0SK1ILSPWNVBNQWU0W18,201412,993437,3,0
0SK1ILSPWNVBNQWU0W18,201512,993437,2,0
0SK1ILSPWNVBNQWU0W18,201512,993437,3,0
0SK1ILSPWNVBNQWU0W18,201612,993437,2,0
0SK1ILSPWNVBNQWU0W18,201612,993437,3,0
0SK1ILSPWNVBNQWU0W18,201312,993438,1,-10
0SK1ILSPWNVBNQWU0W18,201412,993438,2,0
0SK1ILSPWNVBNQWU0W18,201412,993438,3,0
0SK1ILSPWNVBNQWU0W18,201512,993438,2,0
0SK1ILSPWNVBNQWU0W18,201512,993438,3,0
0SK1ILSPWNVBNQWU0W18,201612,993438,2,0
0SK1ILSPWNVBNQWU0W18,201612,993438,3,0
0SK1ILSPWNVBNQWU0W18,201312,993439,1,-106
0SK1ILSPWNVBNQWU0W18,201412,993439,2,0
0SK1ILSPWNVBNQWU0W18,201412,993439,3,0
0SK1ILSPWNVBNQWU0W18,201512,993439,2,0
0SK1ILSPWNVBNQWU0W18,201512,993439,3,0
0SK1ILSPWNVBNQWU0W18,201612,993439,2,0
0SK1ILSPWNVBNQWU0W18,201612,993439,3,0
0SK1ILSPWNVBNQWU0W18,201312,993440,1,0
0SK1ILSPWNVBNQWU0W18,201412,993440,2,0
0SK1ILSPWNVBNQWU0W18,201412,993440,3,0
0SK1ILSPWNVBNQWU0W18,201512,993440,2,0
0SK1ILSPWNVBNQWU0W18,201512,993440,3,0
0SK1ILSPWNVBNQWU0W18,201612,993440,2,0
0SK1ILSPWNVBNQWU0W18,201612,993440,3,0
0SK1ILSPWNVBNQWU0W18,201312,993441,1,0.1349126035
0SK1ILSPWNVBNQWU0W18,201412,993441,2,0.1382652379
0SK1ILSPWNVBNQWU0W18,201412,993441,3,0.1289662138
0SK1ILSPWNVBNQWU0W18,201512,993441,2,0.1415537038
0SK1ILSPWNVBNQWU0W18,201512,993441,3,0.1197766287
0SK1ILSPWNVBNQWU0W18,201612,993441,2,0.144717141
0SK1ILSPWNVBNQWU0W18,201612,993441,3,0.1122103121
0SK1ILSPWNVBNQWU0W18,201312,993442,1,0.1349126035
0SK1ILSPWNVBNQWU0W18,201412,993442,2,0.1382652379
0SK1ILSPWNVBNQWU0W18,201412,993442,3,0.1289662138
0SK1ILSPWNVBNQWU0W18,201512,993442,2,0.1415537038
0SK1ILSPWNVBNQWU0W18,201512,993442,3,0.1197766287
0SK1ILSPWNVBNQWU0W18,201612,993442,2,0.144717141
0SK1ILSPWNVBNQWU0W18,201612,993442,3,0.1122103121
0SK1ILSPWNVBNQWU0W18,201312,993443,1,0.16724931
0SK1ILSPWNVBNQWU0W18,201412,993443,2,0.1706386788
0SK1ILSPWNVBNQWU0W18,201412,993443,3,0.1601967779
0SK1ILSPWNVBNQWU0W18,201512,993443,2,0.1744276565
0SK1ILSPWNVBNQWU0W18,201512,993443,3,0.1503945941
0SK1ILSPWNVBNQWU0W18,201612,993443,2,0.1780398087
0SK1ILSPWNVBNQWU0W18,201612,993443,3,0.1430039221
0SK1ILSPWNVBNQWU0W18,201412,993444,2,1744.64
0SK1ILSPWNVBNQWU0W18,201412,993444,3,1238.05
0SK1ILSPWNVBNQWU0W18,201512,993444,2,1747.28
0SK1ILSPWNVBNQWU0W18,201512,993444,3,1275.395
0SK1ILSPWNVBNQWU0W18,201612,993444,2,1750.16
0SK1ILSPWNVBNQWU0W18,201612,993444,3,1284.195
0SK1ILSPWNVBNQWU0W18,201412,993445,2,0
0SK1ILSPWNVBNQWU0W18,201412,993445,3,0
0SK1ILSPWNVBNQWU0W18,201512,993445,2,0
0SK1ILSPWNVBNQWU0W18,201512,993445,3,0
0SK1ILSPWNVBNQWU0W18,201612,993445,2,0
0SK1ILSPWNVBNQWU0W18,201612,993445,3,0
0SK1ILSPWNVBNQWU0W18,201412,993446,3,0
0SK1ILSPWNVBNQWU0W18,201512,993446,3,0
0SK1ILSPWNVBNQWU0W18,201612,993446,3,0
0SK1ILSPWNVBNQWU0W18,201412,993447,3,0
0SK1ILSPWNVBNQWU0W18,201512,993447,3,0
0SK1ILSPWNVBNQWU0W18,201612,993447,3,0
0SK1ILSPWNVBNQWU0W18,201612,993448,2,0.1448085612
0SK1ILSPWNVBNQWU0W18,201612,993448,3,0.1122959688
0SK1ILSPWNVBNQWU0W18,201312,993501,2,0
0SK1ILSPWNVBNQWU0W18,201412,993501,2,0
0SK1ILSPWNVBNQWU0W18,201412,993501,3,0
0SK1ILSPWNVBNQWU0W18,201512,993501,2,0
0SK1ILSPWNVBNQWU0W18,201512,993501,3,0
0SK1ILSPWNVBNQWU0W18,201612,993501,2,0
0SK1ILSPWNVBNQWU0W18,201612,993501,3,0
0SK1ILSPWNVBNQWU0W18,999912,993501,2,0
0SK1ILSPWNVBNQWU0W18,999912,993501,3,0
0SK1ILSPWNVBNQWU0W18,201312,993502,2,0
0SK1ILSPWNVBNQWU0W18,201412,993502,2,0
0SK1ILSPWNVBNQWU0W18,201412,993502,3,0
0SK1ILSPWNVBNQWU0W18,201512,993502,2,0
0SK1ILSPWNVBNQWU0W18,201512,993502,3,0
0SK1ILSPWNVBNQWU0W18,201612,993502,2,0
0SK1ILSPWNVBNQWU0W18,201612,993502,3,0
0SK1ILSPWNVBNQWU0W18,999912,993502,2,0
0SK1ILSPWNVBNQWU0W18,999912,993502,3,0
0SK1ILSPWNVBNQWU0W18,201312,993601,1,0
0SK1ILSPWNVBNQWU0W18,201412,993601,2,0
0SK1ILSPWNVBNQWU0W18,201412,993601,3,0
0SK1ILSPWNVBNQWU0W18,201512,993601,2,0
0SK1ILSPWNVBNQWU0W18,201512,993601,3,0
0SK1ILSPWNVBNQWU0W18,201612,993601,2,0
0SK1ILSPWNVBNQWU0W18,201612,993601,3,0
0SK1ILSPWNVBNQWU0W18,201312,993602,1,0
0SK1ILSPWNVBNQWU0W18,201412,993602,2,0
0SK1ILSPWNVBNQWU0W18,201412,993602,3,0
0SK1ILSPWNVBNQWU0W18,201512,993602,2,0
0SK1ILSPWNVBNQWU0W18,201512,993602,3,0
0SK1ILSPWNVBNQWU0W18,201612,993602,2,0
0SK1ILSPWNVBNQWU0W18,201612,993602,3,0
0SK1ILSPWNVBNQWU0W18,201312,993603,1,
0SK1ILSPWNVBNQWU0W18,201412,993603,2,
0SK1ILSPWNVBNQWU0W18,201412,993603,3,
0SK1ILSPWNVBNQWU0W18,201512,993603,2,
0SK1ILSPWNVBNQWU0W18,201512,993603,3,
0SK1ILSPWNVBNQWU0W18,201612,993603,2,
0SK1ILSPWNVBNQWU0W18,201612,993603,3,
0SK1ILSPWNVBNQWU0W18,201409,993701,1,0
0SK1ILSPWNVBNQWU0W18,201409,993702,1,0
0SK1ILSPWNVBNQWU0W18,201409,993703,1,0
0SK1ILSPWNVBNQWU0W18,201409,993704,1,0
0SK1ILSPWNVBNQWU0W18,201409,993705,1,49
0SK1ILSPWNVBNQWU0W18,201409,993706,1,0
0SK1ILSPWNVBNQWU0W18,201409,993707,1,0
0W2PZJM8XOY22M4GG883,201312,992801,1,629.89410128
0W2PZJM8XOY22M4GG883,201312,992802,1,-29.73145163
0W2PZJM8XOY22M4GG883,201312,992803,1,3613.4538124
0W2PZJM8XOY22M4GG883,201612,992803,3,2620.5622546
0W2PZJM8XOY22M4GG883,201612,992803,2,3556.2054422
0W2PZJM8XOY22M4GG883,201312,992804,1,25743
0W2PZJM8XOY22M4GG883,201612,992804,3,32713.938514
0W2PZJM8XOY22M4GG883,201612,992804,2,29013.049891
0W2PZJM8XOY22M4GG883,201312,992805,1,0.1403664613
0W2PZJM8XOY22M4GG883,201612,992805,3,0.0801053732
0W2PZJM8XOY22M4GG883,201612,992805,2,0.1225726167
0W2PZJM8XOY22M4GG883,201612,992806,3,187.4
0W2PZJM8XOY22M4GG883,201612,992806,2,540.8
0W2PZJM8XOY22M4GG883,201612,992807,3,329.67034401
0W2PZJM8XOY22M4GG883,201612,992807,2,270.92337153
0W2PZJM8XOY22M4GG883,201612,992808,3,881.7
0W2PZJM8XOY22M4GG883,201612,992808,2,698.4
0W2PZJM8XOY22M4GG883,201612,992809,3,0
0W2PZJM8XOY22M4GG883,201612,992810,3,1799.2666183
0W2PZJM8XOY22M4GG883,201612,992810,2,2321.0439913
0W2PZJM8XOY22M4GG883,201612,992811,3,0
0W2PZJM8XOY22M4GG883,201612,992812,3,0
0W2PZJM8XOY22M4GG883,201612,992813,3,0
0W2PZJM8XOY22M4GG883,201312,993001,1,479.5
0W2PZJM8XOY22M4GG883,201412,993001,2,479
0W2PZJM8XOY22M4GG883,201412,993001,3,480
0W2PZJM8XOY22M4GG883,201512,993001,2,480
0W2PZJM8XOY22M4GG883,201512,993001,3,456
0W2PZJM8XOY22M4GG883,201612,993001,2,480
0W2PZJM8XOY22M4GG883,201612,993001,3,480
0W2PZJM8XOY22M4GG883,201412,993002,2,-871.7333333
0W2PZJM8XOY22M4GG883,201412,993002,3,-963.3833333
0W2PZJM8XOY22M4GG883,201512,993002,2,-732.0533333
0W2PZJM8XOY22M4GG883,201512,993002,3,-787.0433333
0W2PZJM8XOY22M4GG883,201612,993002,2,-662.2133333
0W2PZJM8XOY22M4GG883,201612,993002,3,-698.8733333
0W2PZJM8XOY22M4GG883,201412,993003,2,-349.2
0W2PZJM8XOY22M4GG883,201412,993003,3,-440.85
0W2PZJM8XOY22M4GG883,201512,993003,2,-209.52
0W2PZJM8XOY22M4GG883,201512,993003,3,-264.51
0W2PZJM8XOY22M4GG883,201612,993003,2,-139.68
0W2PZJM8XOY22M4GG883,201612,993003,3,-176.34
0W2PZJM8XOY22M4GG883,201312,993004,1,-20.66884032
0W2PZJM8XOY22M4GG883,201412,993004,2,-23.2
0W2PZJM8XOY22M4GG883,201412,993004,3,-41.7
0W2PZJM8XOY22M4GG883,201512,993004,2,-23
0W2PZJM8XOY22M4GG883,201512,993004,3,-42
0W2PZJM8XOY22M4GG883,201612,993004,2,-23
0W2PZJM8XOY22M4GG883,201612,993004,3,-42
0W2PZJM8XOY22M4GG883,201312,993005,1,629.89410128
0W2PZJM8XOY22M4GG883,201412,993005,2,63.066666667
0W2PZJM8XOY22M4GG883,201412,993005,3,-76.28333333
0W2PZJM8XOY22M4GG883,201512,993005,2,203.94666667
0W2PZJM8XOY22M4GG883,201512,993005,3,75.756666667
0W2PZJM8XOY22M4GG883,201612,993005,2,273.78666667
0W2PZJM8XOY22M4GG883,201612,993005,3,187.92666667
0W2PZJM8XOY22M4GG883,201312,993006,1,29.73145163
0W2PZJM8XOY22M4GG883,201412,993006,2,-126.3603863
0W2PZJM8XOY22M4GG883,201412,993006,3,-138.5611635
0W2PZJM8XOY22M4GG883,201512,993006,2,-71.40441112
0W2PZJM8XOY22M4GG883,201512,993006,3,-92.65428899
0W2PZJM8XOY22M4GG883,201612,993006,2,-73.15857412
0W2PZJM8XOY22M4GG883,201612,993006,3,-98.45489156
0W2PZJM8XOY22M4GG883,201312,993007,1,-24.66854837
0W2PZJM8XOY22M4GG883,201412,993007,2,-126.3603863
0W2PZJM8XOY22M4GG883,201412,993007,3,-138.5611635
0W2PZJM8XOY22M4GG883,201512,993007,2,-71.40441112
0W2PZJM8XOY22M4GG883,201512,993007,3,-92.65428899
0W2PZJM8XOY22M4GG883,201612,993007,2,-73.15857412
0W2PZJM8XOY22M4GG883,201612,993007,3,-98.45489156
0W2PZJM8XOY22M4GG883,201312,993008,1,54.4
0W2PZJM8XOY22M4GG883,201412,993008,2,0
0W2PZJM8XOY22M4GG883,201412,993008,3,0
0W2PZJM8XOY22M4GG883,201512,993008,2,0
0W2PZJM8XOY22M4GG883,201512,993008,3,0
0W2PZJM8XOY22M4GG883,201612,993008,2,0
0W2PZJM8XOY22M4GG883,201612,993008,3,0
0W2PZJM8XOY22M4GG883,201312,993009,1,0
0W2PZJM8XOY22M4GG883,201412,993009,2,0
0W2PZJM8XOY22M4GG883,201412,993009,3,0
0W2PZJM8XOY22M4GG883,201512,993009,2,0
0W2PZJM8XOY22M4GG883,201512,993009,3,0
0W2PZJM8XOY22M4GG883,201612,993009,2,0
0W2PZJM8XOY22M4GG883,201612,993009,3,0
0W2PZJM8XOY22M4GG883,201312,993010,1,659.62555291
0W2PZJM8XOY22M4GG883,201412,993010,2,-63.29371962
0W2PZJM8XOY22M4GG883,201412,993010,3,-214.8444968
0W2PZJM8XOY22M4GG883,201512,993010,2,132.54225555
0W2PZJM8XOY22M4GG883,201512,993010,3,-16.89762232
0W2PZJM8XOY22M4GG883,201612,993010,2,200.62809254
0W2PZJM8XOY22M4GG883,201612,993010,3,89.47177511
0W2PZJM8XOY22M4GG883,201312,993011,1,3.4
0W2PZJM8XOY22M4GG883,201412,993011,2,31.7
0W2PZJM8XOY22M4GG883,201412,993011,3,-351.3
0W2PZJM8XOY22M4GG883,201512,993011,2,40.7
0W2PZJM8XOY22M4GG883,201512,993011,3,-215.3
0W2PZJM8XOY22M4GG883,201612,993011,2,45.7
0W2PZJM8XOY22M4GG883,201612,993011,3,-206.3
0W2PZJM8XOY22M4GG883,201312,993012,1,663.02555291
0W2PZJM8XOY22M4GG883,201412,993012,2,-31.59371962
0W2PZJM8XOY22M4GG883,201412,993012,3,-566.1444968
0W2PZJM8XOY22M4GG883,201512,993012,2,173.24225555
0W2PZJM8XOY22M4GG883,201512,993012,3,-232.1976223
0W2PZJM8XOY22M4GG883,201612,993012,2,246.32809254
0W2PZJM8XOY22M4GG883,201612,993012,3,-116.8282249
0W2PZJM8XOY22M4GG883,201312,993013,1,-159.475513
0W2PZJM8XOY22M4GG883,201412,993013,2,9.4781158873
0W2PZJM8XOY22M4GG883,201412,993013,3,83.275513009
0W2PZJM8XOY22M4GG883,201512,993013,2,-51.97267666
0W2PZJM8XOY22M4GG883,201512,993013,3,0
0W2PZJM8XOY22M4GG883,201612,993013,2,-73.89842776
0W2PZJM8XOY22M4GG883,201612,993013,3,0
0W2PZJM8XOY22M4GG883,201312,993014,1,503.5500399
0W2PZJM8XOY22M4GG883,201412,993014,2,-22.11560374
0W2PZJM8XOY22M4GG883,201412,993014,3,-482.8689838
0W2PZJM8XOY22M4GG883,201512,993014,2,121.26957888
0W2PZJM8XOY22M4GG883,201512,993014,3,-232.1976223
0W2PZJM8XOY22M4GG883,201612,993014,2,172.42966478
0W2PZJM8XOY22M4GG883,201612,993014,3,-116.8282249
0W2PZJM8XOY22M4GG883,201312,993015,1,503.5500399
0W2PZJM8XOY22M4GG883,201412,993015,2,-22.11560374
0W2PZJM8XOY22M4GG883,201412,993015,3,-482.8689838
0W2PZJM8XOY22M4GG883,201512,993015,2,121.26957888
0W2PZJM8XOY22M4GG883,201512,993015,3,-232.1976223
0W2PZJM8XOY22M4GG883,201612,993015,2,172.42966478
0W2PZJM8XOY22M4GG883,201612,993015,3,-116.8282249
0W2PZJM8XOY22M4GG883,201312,993016,1,396.6500399
0W2PZJM8XOY22M4GG883,201412,993016,2,-22.11560374
0W2PZJM8XOY22M4GG883,201412,993016,3,-482.8689838
0W2PZJM8XOY22M4GG883,201512,993016,2,18.812452651
0W2PZJM8XOY22M4GG883,201512,993016,3,-232.1976223
0W2PZJM8XOY22M4GG883,201612,993016,2,75.654891918
0W2PZJM8XOY22M4GG883,201612,993016,3,-116.8282249
0W2PZJM8XOY22M4GG883,201312,993017,1,106.9
0W2PZJM8XOY22M4GG883,201412,993017,2,0
0W2PZJM8XOY22M4GG883,201412,993017,3,0
0W2PZJM8XOY22M4GG883,201512,993017,2,102.45712623
0W2PZJM8XOY22M4GG883,201512,993017,3,0
0W2PZJM8XOY22M4GG883,201612,993017,2,96.774772862
0W2PZJM8XOY22M4GG883,201612,993017,3,0
0W2PZJM8XOY22M4GG883,201312,993101,1,16115
0W2PZJM8XOY22M4GG883,201412,993101,2,17700.531115
0W2PZJM8XOY22M4GG883,201412,993101,3,19761.594011
0W2PZJM8XOY22M4GG883,201512,993101,2,18481.653723
0W2PZJM8XOY22M4GG883,201512,993101,3,21654.056242
0W2PZJM8XOY22M4GG883,201612,993101,2,18990.160691
0W2PZJM8XOY22M4GG883,201612,993101,3,22590.755564
0W2PZJM8XOY22M4GG883,201312,993102,1,1051
0W2PZJM8XOY22M4GG883,201412,993102,2,1535
0W2PZJM8XOY22M4GG883,201412,993102,3,2315
0W2PZJM8XOY22M4GG883,201512,993102,2,1816
0W2PZJM8XOY22M4GG883,201512,993102,3,3049
0W2PZJM8XOY22M4GG883,201612,993102,2,2014
0W2PZJM8XOY22M4GG883,201612,993102,3,3559
0W2PZJM8XOY22M4GG883,201312,993103,1,15064
0W2PZJM8XOY22M4GG883,201412,993103,2,16165.531115
0W2PZJM8XOY22M4GG883,201412,993103,3,17446.594011
0W2PZJM8XOY22M4GG883,201512,993103,2,16665.653723
0W2PZJM8XOY22M4GG883,201512,993103,3,18605.056242
0W2PZJM8XOY22M4GG883,201612,993103,2,16976.160691
0W2PZJM8XOY22M4GG883,201612,993103,3,19031.755564
0W2PZJM8XOY22M4GG883,201312,993104,1,7793
0W2PZJM8XOY22M4GG883,201412,993104,2,7793
0W2PZJM8XOY22M4GG883,201412,993104,3,7793
0W2PZJM8XOY22M4GG883,201512,993104,2,7793
0W2PZJM8XOY22M4GG883,201512,993104,3,7793
0W2PZJM8XOY22M4GG883,201612,993104,2,7793
0W2PZJM8XOY22M4GG883,201612,993104,3,7793
0W2PZJM8XOY22M4GG883,201312,993105,1,1800
0W2PZJM8XOY22M4GG883,201412,993105,2,1799.7891999
0W2PZJM8XOY22M4GG883,201412,993105,3,1799.7891999
0W2PZJM8XOY22M4GG883,201512,993105,2,2063.9391999
0W2PZJM8XOY22M4GG883,201512,993105,3,2084.8641999
0W2PZJM8XOY22M4GG883,201612,993105,2,2194.8891999
0W2PZJM8XOY22M4GG883,201612,993105,3,2295.1829499
0W2PZJM8XOY22M4GG883,201312,993106,1,0
0W2PZJM8XOY22M4GG883,201412,993106,2,0
0W2PZJM8XOY22M4GG883,201412,993106,3,0
0W2PZJM8XOY22M4GG883,201512,993106,2,0
0W2PZJM8XOY22M4GG883,201512,993106,3,0
0W2PZJM8XOY22M4GG883,201612,993106,2,0
0W2PZJM8XOY22M4GG883,201612,993106,3,0
0W2PZJM8XOY22M4GG883,201312,993107,1,25743
0W2PZJM8XOY22M4GG883,201412,993107,2,27328.320315
0W2PZJM8XOY22M4GG883,201412,993107,3,29389.383211
0W2PZJM8XOY22M4GG883,201512,993107,2,28373.592923
0W2PZJM8XOY22M4GG883,201512,993107,3,31566.920442
0W2PZJM8XOY22M4GG883,201612,993107,2,29013.049891
0W2PZJM8XOY22M4GG883,201612,993107,3,32713.938514
0W2PZJM8XOY22M4GG883,201312,993108,1,35
0W2PZJM8XOY22M4GG883,201412,993108,2,35
0W2PZJM8XOY22M4GG883,201412,993108,3,35
0W2PZJM8XOY22M4GG883,201512,993108,2,35
0W2PZJM8XOY22M4GG883,201512,993108,3,35
0W2PZJM8XOY22M4GG883,201612,993108,2,35
0W2PZJM8XOY22M4GG883,201612,993108,3,35
0W2PZJM8XOY22M4GG883,201312,993201,1,1838
0W2PZJM8XOY22M4GG883,201312,993202,1,0
0W2PZJM8XOY22M4GG883,201312,993203,1,0
0W2PZJM8XOY22M4GG883,201312,993204,1,1838
0W2PZJM8XOY22M4GG883,201312,993205,1,1051
0W2PZJM8XOY22M4GG883,201412,993205,2,1535
0W2PZJM8XOY22M4GG883,201412,993205,3,2315
0W2PZJM8XOY22M4GG883,201512,993205,2,1816
0W2PZJM8XOY22M4GG883,201512,993205,3,3049
0W2PZJM8XOY22M4GG883,201612,993205,2,2014
0W2PZJM8XOY22M4GG883,201612,993205,3,3559
0W2PZJM8XOY22M4GG883,201312,993206,1,0
0W2PZJM8XOY22M4GG883,201412,993206,2,0
0W2PZJM8XOY22M4GG883,201412,993206,3,0
0W2PZJM8XOY22M4GG883,201512,993206,2,0
0W2PZJM8XOY22M4GG883,201512,993206,3,0
0W2PZJM8XOY22M4GG883,201612,993206,2,0
0W2PZJM8XOY22M4GG883,201612,993206,3,0
0W2PZJM8XOY22M4GG883,201312,993207,1,1051
0W2PZJM8XOY22M4GG883,201412,993207,2,1535
0W2PZJM8XOY22M4GG883,201412,993207,3,2315
0W2PZJM8XOY22M4GG883,201512,993207,2,1816
0W2PZJM8XOY22M4GG883,201512,993207,3,3049
0W2PZJM8XOY22M4GG883,201612,993207,2,2014
0W2PZJM8XOY22M4GG883,201612,993207,3,3559
0W2PZJM8XOY22M4GG883,201312,993208,1,0
0W2PZJM8XOY22M4GG883,201412,993208,2,0
0W2PZJM8XOY22M4GG883,201412,993208,3,0
0W2PZJM8XOY22M4GG883,201512,993208,2,0
0W2PZJM8XOY22M4GG883,201512,993208,3,0
0W2PZJM8XOY22M4GG883,201612,993208,2,0
0W2PZJM8XOY22M4GG883,201612,993208,3,0
0W2PZJM8XOY22M4GG883,201312,993209,1,0
0W2PZJM8XOY22M4GG883,201412,993209,2,0
0W2PZJM8XOY22M4GG883,201412,993209,3,0
0W2PZJM8XOY22M4GG883,201512,993209,2,0
0W2PZJM8XOY22M4GG883,201512,993209,3,0
0W2PZJM8XOY22M4GG883,201612,993209,2,0
0W2PZJM8XOY22M4GG883,201612,993209,3,0
0W2PZJM8XOY22M4GG883,201312,993210,1,0
0W2PZJM8XOY22M4GG883,201412,993210,2,0
0W2PZJM8XOY22M4GG883,201412,993210,3,0
0W2PZJM8XOY22M4GG883,201512,993210,2,0
0W2PZJM8XOY22M4GG883,201512,993210,3,0
0W2PZJM8XOY22M4GG883,201612,993210,2,0
0W2PZJM8XOY22M4GG883,201612,993210,3,0
0W2PZJM8XOY22M4GG883,201312,993401,1,4231.3079511
0W2PZJM8XOY22M4GG883,201412,993401,2,4149.239458
0W2PZJM8XOY22M4GG883,201412,993401,3,3664.8556986
0W2PZJM8XOY22M4GG883,201512,993401,2,4191.0698075
0W2PZJM8XOY22M4GG883,201512,993401,3,3450.1365647
0W2PZJM8XOY22M4GG883,201612,993401,2,4303.3710416
0W2PZJM8XOY22M4GG883,201612,993401,3,3370.1319928
0W2PZJM8XOY22M4GG883,201312,993402,1,3613.4538124
0W2PZJM8XOY22M4GG883,201412,993402,2,3579.3635489
0W2PZJM8XOY22M4GG883,201412,993402,3,3103.7947051
0W2PZJM8XOY22M4GG883,201512,993402,2,3527.267203
0W2PZJM8XOY22M4GG883,201512,993402,3,2789.306554
0W2PZJM8XOY22M4GG883,201612,993402,2,3556.2054422
0W2PZJM8XOY22M4GG883,201612,993402,3,2620.5622546
0W2PZJM8XOY22M4GG883,201312,993403,1,382
0W2PZJM8XOY22M4GG883,201412,993403,2,382.01989758
0W2PZJM8XOY22M4GG883,201412,993403,3,382.01989758
0W2PZJM8XOY22M4GG883,201512,993403,2,382.01989758
0W2PZJM8XOY22M4GG883,201512,993403,3,382.01989758
0W2PZJM8XOY22M4GG883,201612,993403,2,382.01989758
0W2PZJM8XOY22M4GG883,201612,993403,3,382.01989758
0W2PZJM8XOY22M4GG883,201312,993404,1,0
0W2PZJM8XOY22M4GG883,201412,993404,2,0
0W2PZJM8XOY22M4GG883,201412,993404,3,0
0W2PZJM8XOY22M4GG883,201512,993404,2,0
0W2PZJM8XOY22M4GG883,201512,993404,3,0
0W2PZJM8XOY22M4GG883,201612,993404,2,0
0W2PZJM8XOY22M4GG883,201612,993404,3,0
0W2PZJM8XOY22M4GG883,201312,993405,1,3295.8500399
0W2PZJM8XOY22M4GG883,201412,993405,2,3273.7344362
0W2PZJM8XOY22M4GG883,201412,993405,3,2812.9810561
0W2PZJM8XOY22M4GG883,201512,993405,2,3292.5468888
0W2PZJM8XOY22M4GG883,201512,993405,3,2580.7834338
0W2PZJM8XOY22M4GG883,201612,993405,2,3368.2017807
0W2PZJM8XOY22M4GG883,201612,993405,3,2463.9552089
0W2PZJM8XOY22M4GG883,201312,993406,1,-34.37489533
0W2PZJM8XOY22M4GG883,201412,993406,2,-34.37489533
0W2PZJM8XOY22M4GG883,201412,993406,3,-34.37489533
0W2PZJM8XOY22M4GG883,201512,993406,2,-34.37489533
0W2PZJM8XOY22M4GG883,201512,993406,3,-34.37489533
0W2PZJM8XOY22M4GG883,201612,993406,2,-34.37489533
0W2PZJM8XOY22M4GG883,201612,993406,3,-34.37489533
0W2PZJM8XOY22M4GG883,201312,993407,1,0
0W2PZJM8XOY22M4GG883,201412,993407,2,0
0W2PZJM8XOY22M4GG883,201412,993407,3,0
0W2PZJM8XOY22M4GG883,201512,993407,2,0
